event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2020-09-27 11:58:26 UTC,view,3829912,2144415923107266682,computers.peripherals.printer,pantum,122.86,1515915625520226587,gDstPYVR0T
2020-09-27 11:58:31 UTC,view,67235,2144415925011480748,stationery.cartrige,cactus,19.52,1515915625520227726,acL649FlYS
2020-09-27 11:59:38 UTC,view,4154731,2144415948222759717,computers.peripherals.mouse,roccat,50.08,1515915625520227992,vJrh593TvY
2020-09-27 11:59:38 UTC,view,842250,2144415935698567627,,sirius,16.83,1515915625520227993,wbV8KNrb2l
2020-09-27 11:59:41 UTC,view,1153724,2144415921169498184,,zte,6.29,1515915625520228003,eNsCPkywts
2020-09-27 11:59:41 UTC,view,1153724,2144415921169498184,,zte,6.29,1515915625520228004,
2020-09-27 11:59:47 UTC,view,4154731,2144415948222759717,computers.peripherals.mouse,roccat,50.08,1515915625520228033,eLUWZeZ7gA
2020-09-27 12:00:11 UTC,view,1153724,2144415921169498184,,zte,6.29,1515915625520228120,X7QnOEGBeg
2020-09-27 12:00:14 UTC,view,665679,2144415923107266682,computers.peripherals.printer,pantum,132.87,1515915625520226587,gDstPYVR0T
2020-09-27 12:01:17 UTC,view,1757030,2144415923107266682,computers.peripherals.printer,pantum,118.57,1515915625520226587,gDstPYVR0T
2020-09-27 12:01:39 UTC,view,800550,2144415948222759717,computers.peripherals.mouse,logitech,104.25,1515915625520228453,Az2Yb6GFw8
2020-09-27 12:02:16 UTC,view,1400178,2144415922528452715,electronics.telephone,,19.52,1515915625414050323,N1Lk4rngpY
2020-09-27 12:02:19 UTC,cart,4183827,2144415922016747613,computers.peripherals.wifi,d-link,50.79,1515915625470179176,yTAehrXw8J
2020-09-27 12:02:21 UTC,view,800550,2144415948222759717,computers.peripherals.mouse,logitech,104.25,1515915625520228453,Az2Yb6GFw8
2020-09-27 12:02:32 UTC,view,1507143,2144415924071956626,electronics.tablet,,13.81,1515915625520228680,u7QJQUKbWa
2020-09-27 12:02:41 UTC,view,727028,2144415926009725123,electronics.video.tv,sho-me,28.98,1515915625520228274,5a4RAqnxIa
2020-09-27 12:03:07 UTC,view,874127,2144415922528452715,electronics.telephone,,47.86,1515915625520228804,z2uRzNnUJx
2020-09-27 12:03:27 UTC,purchase,4183827,2144415922016747613,computers.peripherals.wifi,d-link,50.79,1515915625470179176,yTAehrXw8J
2020-09-27 12:03:49 UTC,view,1507143,2144415924071956626,electronics.tablet,,13.81,1515915625520228680,u7QJQUKbWa
2020-09-27 12:03:53 UTC,view,1660861,2144415924491387038,computers.components.motherboard,msi,132.0,1515915625520228998,qloZLaVX2h
2020-09-27 12:04:10 UTC,view,951994,2144415926848585945,,powerman,52.33,1515915625360366363,WwpQNzfA3n
2020-09-27 12:04:16 UTC,view,4183827,2144415922016747613,computers.peripherals.wifi,d-link,50.79,1515915625470179176,yTAehrXw8J
2020-09-27 12:05:20 UTC,view,1660544,2144415922092245087,computers.peripherals.joystick,ipega,25.4,1515915625520229334,FFWPFZRwDh
2020-09-27 12:05:21 UTC,view,1756756,2144415922528452715,electronics.telephone,,30.71,1515915625520229333,YcqcVHNKgZ
2020-09-27 12:05:34 UTC,view,1399945,2144415935388189122,,alas,14.13,1515915625520224989,hjVdFmtWTS
2020-09-27 12:07:18 UTC,view,3791351,2144415926966026460,computers.components.cpu,amd,204.29,1515915625520205302,E81pi331nD
2020-09-27 12:08:05 UTC,view,493266,2144415922360680550,computers.peripherals.camera,canyon,25.4,1515915625469667205,FxFuH8T2yh
2020-09-27 12:08:17 UTC,view,1716039,2144415922872385653,electronics.tablet,digma,256.81,1515915625412280832,rm0YLlbdw4
2020-09-27 12:08:21 UTC,purchase,1757030,2144415923107266682,computers.peripherals.printer,pantum,118.57,1515915625520226587,gDstPYVR0T
2020-09-27 12:08:31 UTC,view,194199,2144415927452565738,appliances.sewing_machine,janome,176.17,1515915625520230118,1nqZp3yJCa
2020-09-27 12:08:50 UTC,view,1399945,2144415935388189122,,alas,14.13,1515915625520224989,hjVdFmtWTS
2020-09-27 12:09:09 UTC,view,3759477,2144415927016358109,appliances.environment.fan,scarlett,41.33,1515915625510233339,1b5f1f7f-0977-4190-ad8c-8ffc57daf928
2020-09-27 12:09:15 UTC,view,4154732,2144415948222759717,computers.peripherals.mouse,roccat,72.16,1515915625520228033,eLUWZeZ7gA
2020-09-27 12:09:21 UTC,purchase,1757030,2144415923107266682,computers.peripherals.printer,pantum,118.57,1515915625520226587,gDstPYVR0T
2020-09-27 12:09:32 UTC,view,3734940,2144415926185885895,construction.tools.drill,,50.6,1515915625375038347,oDfBtrGfox
2020-09-27 12:09:33 UTC,view,3791042,2144415974135169554,electronics.audio.acoustic,cameronsino,17.94,1515915625520230342,pMsGkG2PWw
2020-09-27 12:09:45 UTC,view,3829355,2144415922528452715,electronics.telephone,,32.22,1515915625520230306,qzCmGC1Q1f
2020-09-27 12:10:22 UTC,view,323489,2144415925128921263,,lg,56.03,1515915625520230481,Nd0AGrhKrQ
2020-09-27 12:10:23 UTC,view,4154732,2144415948222759717,computers.peripherals.mouse,roccat,72.16,1515915625520228033,eLUWZeZ7gA
2020-09-27 12:10:46 UTC,view,4154732,2144415948222759717,computers.peripherals.mouse,roccat,72.16,1515915625520228033,eLUWZeZ7gA
2020-09-27 12:10:52 UTC,view,251460,2144415927158964449,,,7.25,1515915625520185486,VZ0ehOgbp1
2020-09-27 12:11:08 UTC,view,254542,2144415927158964449,,,10.05,1515915625520230613,s7a8yp6cwo
2020-09-27 12:12:15 UTC,view,903829,2144415941285380705,,metabo,113.9,1515915625520230714,kkmejAm9LT
2020-09-27 12:12:32 UTC,view,3829475,2144415922528452715,electronics.telephone,,43.33,1515915625520230306,qzCmGC1Q1f
2020-09-27 12:12:34 UTC,view,1063854,2144415945681011417,,,80.4,1515915625520230952,VsLeRcEoCn
2020-09-27 12:13:31 UTC,view,3829912,2144415923107266682,computers.peripherals.printer,pantum,122.86,1515915625513668891,033e2726-4807-49ce-a59c-b2bb5d8e0eea
2020-09-27 12:14:08 UTC,view,3791351,2144415926966026460,computers.components.cpu,amd,204.29,1515915625517589561,ZMC90aYf6a
2020-09-27 12:14:16 UTC,view,3791351,2144415926966026460,computers.components.cpu,amd,204.29,1515915625517589561,ZMC90aYf6a
2020-09-27 12:15:14 UTC,view,266415,2144415933727244688,computers.peripherals.printer,,71.59,1515915625509627222,446c8677-066a-4dec-bd66-6b93e692cc56
2020-09-27 12:15:49 UTC,view,636495,2144415928845074703,computers.notebook,lenovo,12.06,1515915625520231836,bi91OVeHGG
2020-09-27 12:16:13 UTC,view,266415,2144415933727244688,computers.peripherals.printer,,71.59,1515915625509627222,446c8677-066a-4dec-bd66-6b93e692cc56
2020-09-27 12:16:26 UTC,view,1675312,2144415925623849146,appliances.kitchen.mixer,kitfort,135.87,1515915625520231973,7AE13AHjDw
2020-09-27 12:18:25 UTC,view,1803691,2144415959077617754,electronics.clocks,perfeo,18.27,1515915625405848426,aqiXfUDli1
2020-09-27 12:18:28 UTC,view,1675312,2144415925623849146,appliances.kitchen.mixer,kitfort,135.87,1515915625520231973,7AE13AHjDw
2020-09-27 12:18:44 UTC,view,1803691,2144415959077617754,electronics.clocks,perfeo,18.27,1515915625405848426,2ilbAdOmvw
2020-09-27 12:19:21 UTC,view,899039,2144415922427789416,computers.components.videocards,asus,145.08,1515915625493073161,930500af-c5d1-443e-a506-a4bc2eadc70c
2020-09-27 12:19:37 UTC,view,3701841,2144415929658769702,,galaxy,102.97,1515915625520232704,boWpwWe5Uo
2020-09-27 12:19:45 UTC,view,828955,2144415943516750494,,samsung,4.03,1515915625520232734,t9vsxIRINu
2020-09-27 12:19:49 UTC,view,4154206,2144415940379411019,,topon,249.02,1515915625520232767,hhnDbbvM4G
2020-09-27 12:19:49 UTC,view,45419,2144415971786359242,,braun,87.16,1515915625520232768,XnrDZSlU32
2020-09-27 12:19:58 UTC,view,4170809,2144415929943982381,electronics.audio.microphone,ritmix,37.11,1515915625520232810,VWyDmLX1WF
2020-09-27 12:20:05 UTC,view,416409,2144415923577028742,computers.peripherals.mouse,konoos,32.9,1515915625520232846,UnEzD1CaiV
2020-09-27 12:20:25 UTC,view,455018,2144415938886238754,furniture.living_room.shelving,,11.11,1515915625520219149,XnJ1UoloQ7
2020-09-27 12:21:48 UTC,view,167424,2144415926445932750,electronics.audio.acoustic,pioneer,50.95,1515915625520233191,bHFkRo7ckQ
2020-09-27 12:22:14 UTC,view,955747,2144415921169498184,,fly,12.54,1515915625520233610,ippMAWHmn4
2020-09-27 12:22:17 UTC,view,455097,2144415938886238754,furniture.living_room.shelving,,12.51,1515915625520233616,fgRnYqT9Ra
2020-09-27 12:22:36 UTC,view,955747,2144415921169498184,,fly,12.54,1515915625520233719,TZ3C1xMw17
2020-09-27 12:22:53 UTC,view,1203188,2144415939045622310,,digma,1.57,1515915625516085620,Wjt47dLbt1
2020-09-27 12:23:31 UTC,view,524046,2144415934800986545,construction.tools.welding,,129.52,1515915625520233928,5hlAmVT7if
2020-09-27 12:23:35 UTC,view,1009381,2144415923182764156,auto.accessories.radar,tomahawk,100.79,1515915625520233949,jfexOuCHQC
2020-09-27 12:24:00 UTC,view,3734373,2144415923014991993,auto.accessories.videoregister,inspector,136.97,1515915625449675199,NkigbuQh6q
2020-09-27 12:24:07 UTC,view,716543,2144415958968565847,appliances.kitchen.juicer,,82.1,1515915625520234078,qHgsxLTGmy
2020-09-27 12:24:51 UTC,view,287525,2144415927158964449,,,9.35,1515915625520234211,JHRzG2u3f1
2020-09-27 12:25:14 UTC,view,914254,2144415943994901163,electronics.telephone,,14.6,1515915625520234351,Y40U1OPjGP
2020-09-27 12:25:55 UTC,view,4154735,2144415948256314150,computers.peripherals.keyboard,roccat,97.41,1515915625518691415,fk6EtGhCWl
2020-09-27 12:26:57 UTC,view,266415,2144415933727244688,computers.peripherals.printer,,71.59,1515915625509627222,446c8677-066a-4dec-bd66-6b93e692cc56
2020-09-27 12:26:58 UTC,view,3557530,2144415926185885895,construction.tools.drill,metabo,110.81,1515915625517340030,doQvfaLd6F
2020-09-27 12:28:05 UTC,view,895532,2144415943818740390,appliances.environment.vacuum,pitatel,46.83,1515915625520234968,AcHjurgcd7
2020-09-27 12:28:06 UTC,view,3642535,2144415925196030129,electronics.telephone,samsung,245.83,1515915625520196253,iSLVHzcZmt
2020-09-27 12:28:20 UTC,cart,895532,2144415943818740390,appliances.environment.vacuum,pitatel,46.83,1515915625520234968,AcHjurgcd7
2020-09-27 12:28:21 UTC,view,4067425,2144415926185885895,construction.tools.drill,makita,63.35,1515915625354783334,3EdRjZk8QS
2020-09-27 12:28:25 UTC,view,1821557,2144415922528452715,electronics.telephone,sirius,16.19,1515915625520234974,EHs8IHrdAc
2020-09-27 12:28:35 UTC,view,4153876,2144415921932861531,electronics.telephone,,10.16,1515915625520235126,674KYE1pMg
2020-09-27 12:28:36 UTC,view,1366862,2144415935388189122,,alas,15.24,1515915625520224989,hjVdFmtWTS
2020-09-27 12:28:49 UTC,purchase,895532,2144415943818740390,appliances.environment.vacuum,pitatel,46.83,1515915625520235046,GCAjrgEHFD
2020-09-27 12:29:11 UTC,purchase,1804326,2144415923107266682,computers.peripherals.printer,canon,226.7,1515915625363419728,2OCjd9CgPr
2020-09-27 12:30:02 UTC,view,3792356,2144415924424278172,electronics.audio.acoustic,edifier,100.79,1515915625520235473,cTXgwRNWuw
2020-09-27 12:30:34 UTC,view,91484,2144415926554984657,construction.tools.drill,makita,206.19,1515915625520235471,AiKBV2KJWP
2020-09-27 12:31:56 UTC,view,91486,2144415926554984657,construction.tools.drill,makita,136.35,1515915625520235471,AiKBV2KJWP
2020-09-27 12:32:24 UTC,view,1569698,2144415922662670447,computers.ebooks,digma,67.27,1515915625520235835,wu84GGWMHS
2020-09-27 12:33:10 UTC,view,4028741,2144415927049912542,electronics.video.tv,hyundai,253.81,1515915625520236209,zVWN0s9u5M
2020-09-27 12:33:31 UTC,view,4044726,2144415922528452715,electronics.telephone,,27.46,1515915625520236308,6FhF8gdjcT
2020-09-27 12:33:36 UTC,view,1021183,2144415933416866184,,b.well,37.67,1515915625520236293,dXdYlX90OH
2020-09-27 12:34:26 UTC,view,589968,2144415928811520270,,redmond,28.71,1515915625520236543,SLxkWvr8JD
2020-09-27 12:34:37 UTC,view,4079099,2144415922427789416,computers.components.videocards,gigabyte,590.6,1515915625520234208,QkSu0JFG1Z
2020-09-27 12:34:45 UTC,view,4079099,2144415922427789416,computers.components.videocards,gigabyte,590.6,1515915625520234208,QkSu0JFG1Z
2020-09-27 12:34:46 UTC,view,246840,2144415928811520270,,,27.32,1515915625520236552,3Duqdyz1wJ
2020-09-27 12:34:59 UTC,view,1569698,2144415922662670447,computers.ebooks,digma,67.27,1515915625520236665,WRZWIkGUx8
2020-09-27 12:35:54 UTC,view,852299,2144415923384090754,,swat,31.59,1515915625520236876,RvqbnUmYwu
2020-09-27 12:35:57 UTC,view,1569698,2144415922662670447,computers.ebooks,digma,67.27,1515915625520236665,WRZWIkGUx8
2020-09-27 12:36:17 UTC,view,383253,2144415927913939190,,,193.29,1515915625505531011,j5A2LMquKg
2020-09-27 12:36:21 UTC,view,251460,2144415927158964449,,,7.25,1515915625520185486,VZ0ehOgbp1
2020-09-27 12:37:00 UTC,view,4102216,2144415926932472027,computers.components.cooler,id-cooling,27.52,1515915625512575070,apRF7PKoXA
2020-09-27 12:37:02 UTC,view,1843522,2144415921169498184,,,15.08,1515915625520237148,7MzTKsKi11
2020-09-27 12:37:03 UTC,view,3506612,2144415922872385653,electronics.tablet,arian,47.14,1515915625520237089,vJahLIaGCq
2020-09-27 12:37:34 UTC,view,3506611,2144415922872385653,electronics.tablet,arian,45.98,1515915625520237089,vJahLIaGCq
2020-09-27 12:38:30 UTC,view,3828304,2144415922872385653,electronics.tablet,digma,73.83,1515915625520237089,vJahLIaGCq
2020-09-27 12:38:32 UTC,view,888488,2144415923795132555,,,30.21,1515915625520237490,zIW2h9JLwo
2020-09-27 12:39:16 UTC,view,775032,2144415942703055498,,,134.44,1515915625520235830,LH9QbKTyIK
2020-09-27 12:39:42 UTC,purchase,4079099,2144415922427789416,computers.components.videocards,gigabyte,590.6,1515915625520234208,QkSu0JFG1Z
2020-09-27 12:39:44 UTC,view,3829355,2144415922528452715,electronics.telephone,,32.22,1515915625520237810,97ttMRplvb
2020-09-27 12:39:58 UTC,view,52755,2144415922016747613,computers.peripherals.wifi,tp-link,16.52,1515915625520180581,bLrnUimryr
2020-09-27 12:40:01 UTC,view,552148,2144415942703055498,,,57.75,1515915625520235830,LH9QbKTyIK
2020-09-27 12:40:29 UTC,view,552146,2144415942703055498,,,51.32,1515915625520235830,LH9QbKTyIK
2020-09-27 12:40:43 UTC,view,3829074,2144415925623849146,appliances.kitchen.mixer,kitfort,221.65,1515915625520231973,KDS1p7Befh
2020-09-27 12:40:50 UTC,view,337150,2144415921505042512,,,12.38,1515915625520238044,A5ifs9zULO
2020-09-27 12:41:14 UTC,view,1012814,2144415922872385653,electronics.tablet,digma,65.4,1515915625520237089,vJahLIaGCq
2020-09-27 12:41:22 UTC,view,139017,2144415926932472027,computers.components.cooler,deepcool,12.35,1515915625520238031,iXB4Bj78iV
2020-09-27 12:41:24 UTC,view,481157,2144415923107266682,computers.peripherals.printer,xerox,239.37,1515915625363419728,2OCjd9CgPr
2020-09-27 12:41:35 UTC,view,4099369,2144415924684325027,electronics.audio.headphone,borofone,11.75,1515915625520238245,4kDb7F4IMD
2020-09-27 12:41:51 UTC,view,552138,2144415942703055498,,,44.17,1515915625520235830,LH9QbKTyIK
2020-09-27 12:42:17 UTC,view,1453662,2144415938282258962,,beurer,86.27,1515915625520238429,GNAFQByLyW
2020-09-27 12:42:39 UTC,view,2712,2144415921001726020,,transcend,15.43,1515915625519650054,TS1PPjGP1R
2020-09-27 12:42:47 UTC,view,474239,2144415923107266682,computers.peripherals.printer,hp,84.21,1515915625520238546,rYXrvzT2SG
2020-09-27 12:43:11 UTC,view,1820948,2144415922872385653,electronics.tablet,digma,74.14,1515915625520237089,vJahLIaGCq
2020-09-27 12:43:39 UTC,view,1676921,2144415942703055498,,,29.57,1515915625520235830,LH9QbKTyIK
2020-09-27 12:44:15 UTC,view,758369,2144415921932861531,electronics.telephone,,10.16,1515915625520238896,EhzKuE5EXF
2020-09-27 12:44:23 UTC,view,889045,2144415922872385653,electronics.tablet,digma,63.02,1515915625520237089,vJahLIaGCq
2020-09-27 12:44:26 UTC,view,4154476,2144415944036844204,,berkut,157.94,1515915625520238942,R3Y9Y7ZbDe
2020-09-27 12:44:59 UTC,view,478607,2144415923107266682,computers.peripherals.printer,brother,179.95,1515915625363419728,2OCjd9CgPr
2020-09-27 12:45:11 UTC,view,1157421,2144415922872385653,electronics.tablet,irbis,71.02,1515915625520237089,vJahLIaGCq
2020-09-27 12:45:13 UTC,view,3829912,2144415923107266682,computers.peripherals.printer,pantum,122.86,1515915625520239090,nr8raQvLA1
2020-09-27 12:45:41 UTC,view,3734311,2144415922872385653,electronics.tablet,irbis,66.1,1515915625520237089,vJahLIaGCq
2020-09-27 12:45:45 UTC,view,6018,2144415922905940086,,philips,86.51,1515915625514572508,immeNNLUbR
2020-09-27 12:46:29 UTC,view,1820954,2144415922872385653,electronics.tablet,digma,74.14,1515915625520237089,vJahLIaGCq
2020-09-27 12:46:38 UTC,view,4154876,2144415921337270348,,sandisk,26.95,1515915625520239472,nz3khIVRwa
2020-09-27 12:46:46 UTC,view,4154876,2144415921337270348,,sandisk,26.95,1515915625520239472,WIBt9Oqz30
2020-09-27 12:46:47 UTC,view,4100439,2144415956795916313,electronics.audio.headphone,araree,14.59,1515915625520239500,z1cwmsbiAZ
2020-09-27 12:47:03 UTC,view,465739,2144415933341368710,,gorenje,404.25,1515915625520239519,FjJQGhz5DS
2020-09-27 12:47:13 UTC,view,873623,2144415933341368710,,electronicsdeluxe,184.13,1515915625520239519,FjJQGhz5DS
2020-09-27 12:47:38 UTC,view,1042132,2144415973380194812,computers.components.hdd,adata,68.37,1515915625446931038,y7QTGurP0T
2020-09-27 12:48:05 UTC,view,3537392,2144415922528452715,electronics.telephone,,33.97,1515915625520239780,MuaR7m1RIr
2020-09-27 12:48:29 UTC,view,4154476,2144415944036844204,,berkut,157.94,1515915625520238942,R3Y9Y7ZbDe
2020-09-27 12:48:36 UTC,cart,3537392,2144415922528452715,electronics.telephone,,33.97,1515915625520239780,MuaR7m1RIr
2020-09-27 12:49:04 UTC,view,4013582,2144415922528452715,electronics.telephone,sirius,26.98,1515915625520239878,Ty6qfWKltw
2020-09-27 12:49:32 UTC,view,1694432,2144415926445932750,electronics.audio.acoustic,acv,22.08,1515915625520239151,WADi03mChk
2020-09-27 12:49:44 UTC,view,4154477,2144415944036844204,,berkut,96.78,1515915625520238942,R3Y9Y7ZbDe
2020-09-27 12:50:00 UTC,view,4013582,2144415922528452715,electronics.telephone,sirius,26.98,1515915625520239878,Ty6qfWKltw
2020-09-27 12:50:09 UTC,view,1578301,2144415924491387038,computers.components.motherboard,gigabyte,77.06,1515915625403501566,ee5fb56c-84ba-4714-8e68-ff39c65aac60
2020-09-27 12:50:46 UTC,view,4155867,2144415926697590997,computers.desktop,smartbuy,22.59,1515915625467317663,9slViPk2Ld
2020-09-27 12:50:46 UTC,view,4154477,2144415944036844204,,berkut,96.78,1515915625520238942,R3Y9Y7ZbDe
2020-09-27 12:50:59 UTC,view,1643267,2144415922016747613,computers.peripherals.wifi,tp-link,50.63,1515915625520240516,w1JHnnAeDA
2020-09-27 12:51:00 UTC,view,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625520240522,cfLMqDqsPx
2020-09-27 12:51:12 UTC,view,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625520240522,LtGaxadNqJ
2020-09-27 12:51:27 UTC,cart,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625520240522,LtGaxadNqJ
2020-09-27 12:51:33 UTC,view,4154476,2144415944036844204,,berkut,157.94,1515915625520238942,R3Y9Y7ZbDe
2020-09-27 12:51:38 UTC,view,4099543,2144415923660914824,,,42.03,1515915625519686821,ZeuBSfMV4M
2020-09-27 12:51:40 UTC,view,1577248,2144415934348001699,auto.accessories.alarm,scher-khan,40.67,1515915625520240660,brWXrKbuzM
2020-09-27 12:51:41 UTC,view,4154476,2144415944036844204,,berkut,157.94,1515915625520238942,R3Y9Y7ZbDe
2020-09-27 12:52:11 UTC,view,1283197,2144415973413749245,computers.peripherals.nas,zyxel,123.79,1515915625520240787,EEfMCRamPt
2020-09-27 12:52:17 UTC,view,1756724,2144415926848585945,,formula,34.06,1515915625520240810,n1LEalpHmb
2020-09-27 12:52:24 UTC,view,1756724,2144415926848585945,,formula,34.06,1515915625520240839,1WRViKouPb
2020-09-27 12:52:28 UTC,view,455066,2144415938886238754,furniture.living_room.shelving,,16.19,1515915625520240703,bnDPQC5u9K
2020-09-27 12:52:54 UTC,cart,1756724,2144415926848585945,,formula,34.06,1515915625520240839,1WRViKouPb
2020-09-27 12:53:01 UTC,view,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625520240522,LtGaxadNqJ
2020-09-27 12:53:04 UTC,view,4099645,2144415922427789416,computers.components.videocards,gigabyte,292.83,1515915625520240522,cfLMqDqsPx
2020-09-27 12:53:17 UTC,view,799023,2144415922905940086,,braun,572.49,1515915625520225866,G1YdcfkIHQ
2020-09-27 12:53:23 UTC,view,261923,2144415922939494519,,panasonic,37.75,1515915625520240864,vROAeRncqm
2020-09-27 12:53:36 UTC,purchase,1756724,2144415926848585945,,formula,34.06,1515915625520240839,1WRViKouPb
2020-09-27 12:53:41 UTC,view,914268,2144415943852294823,kids.toys,redline,13.02,1515915625400124214,uX49cLjwX2
2020-09-27 12:54:11 UTC,view,731361,2144415922587172973,electronics.telephone,,9.22,1515915625520240565,lNt176fp1d
2020-09-27 12:54:24 UTC,view,1756724,2144415926848585945,,formula,34.06,1515915625520240839,1WRViKouPb
2020-09-27 12:54:26 UTC,view,1756724,2144415926848585945,,formula,34.06,1515915625520240810,n1LEalpHmb
2020-09-27 12:54:26 UTC,view,3829444,2144415922427789416,computers.components.videocards,gigabyte,897.79,1515915625520241169,twjo3WPBXZ
2020-09-27 12:54:42 UTC,view,1542025,2144415938164818447,,,28.08,1515915625520241396,HWuEjjyOyK
2020-09-27 12:54:56 UTC,view,350426,2144415923207929981,auto.accessories.player,soundmax,17.83,1515915625520241451,QrPNABT4wL
2020-09-27 12:55:21 UTC,view,1271550,2144415924424278172,electronics.audio.acoustic,edifier,84.89,1515915625520241374,2LinwJ4wfm
2020-09-27 12:55:24 UTC,view,3964979,2144415922427789416,computers.components.videocards,msi,642.62,1515915625520241169,twjo3WPBXZ
2020-09-27 12:55:40 UTC,view,124712,2144415924424278172,electronics.audio.acoustic,edifier,204.79,1515915625520241374,2LinwJ4wfm
2020-09-27 12:55:47 UTC,view,643672,2144415921337270348,,sandisk,15.22,1515915625520241665,ORPmOvqsL5
2020-09-27 12:56:21 UTC,view,1144765,2144415927049912542,electronics.video.tv,samsung,369.94,1515915625399967097,gnlWb8f7gk
2020-09-27 12:56:21 UTC,view,634057,2144415924323614873,appliances.kitchen.kettle,delonghi,183.49,1515915625499863974,WILVHWsB6r
2020-09-27 12:57:52 UTC,view,573674,2144415926185885895,construction.tools.drill,patriot,45.73,1515915625520241849,ToorwVVKCF
2020-09-27 12:57:56 UTC,view,1423662,2144415927049912542,electronics.video.tv,lg,357.67,1515915625399967097,gnlWb8f7gk
2020-09-27 12:58:21 UTC,view,1429245,2144415922587172973,electronics.telephone,,11.11,1515915625520242116,G4pX3xubL4
2020-09-27 12:58:48 UTC,view,1803665,2144415923014991993,auto.accessories.videoregister,,63.33,1515915625520242234,EIsWzF8wFW
2020-09-27 12:58:52 UTC,view,3978919,2144415922427789416,computers.components.videocards,msi,880.78,1515915625520241169,twjo3WPBXZ
2020-09-27 12:58:52 UTC,view,1203206,2144415922528452715,electronics.telephone,,32.54,1515915625437092316,cTc8tvA2px
2020-09-27 12:59:37 UTC,view,894953,2144415929692324135,construction.tools.screw,yaxun,12.06,1515915625520242216,vsY8QEcUzK
2020-09-27 13:00:06 UTC,view,3791351,2144415926966026460,computers.components.cpu,amd,204.29,1515915625520242621,6aZCLyZZ1L
2020-09-27 13:00:11 UTC,view,3537392,2144415922528452715,electronics.telephone,,33.97,1515915625520239780,MuaR7m1RIr
2020-09-27 13:00:25 UTC,cart,3791351,2144415926966026460,computers.components.cpu,amd,204.29,1515915625520242621,6aZCLyZZ1L
2020-09-27 13:00:55 UTC,view,3960552,2144415922402623591,computers.peripherals.monitor,lg,259.6,1515915625520242787,ZJPdAPdJLS
2020-09-27 13:01:03 UTC,view,364200,2144415926806642904,computers.components.power_supply,,37.02,1515915625520235736,b47ns6vovo
2020-09-27 13:01:07 UTC,view,908600,2144415925732901052,appliances.kitchen.juicer,centek,53.19,1515915625513238515,eFTQZodL7J
2020-09-27 13:01:14 UTC,purchase,3791351,2144415926966026460,computers.components.cpu,amd,204.29,1515915625520242621,6aZCLyZZ1L
2020-09-27 13:01:14 UTC,view,3797823,2144415939364389423,electronics.clocks,smarterra,20.95,1515915625520242784,KJ0ubsxdVv
2020-09-27 13:01:19 UTC,cart,3537392,2144415922528452715,electronics.telephone,,33.97,1515915625520239780,MuaR7m1RIr
2020-09-27 13:01:29 UTC,view,4044388,2144415944439497399,computers.notebook,coteetci,34.97,1515915625520242944,u54QUPlyJ1
2020-09-27 13:01:39 UTC,view,1843507,2144415923207929981,auto.accessories.player,pioneer,153.83,1515915625520242923,d9xyejVPza
2020-09-27 13:01:44 UTC,view,1615019,2144415939364389423,electronics.clocks,ritmix,19.52,1515915625520242784,KJ0ubsxdVv
2020-09-27 13:01:48 UTC,cart,1843507,2144415923207929981,auto.accessories.player,pioneer,153.83,1515915625520242923,d9xyejVPza
2020-09-27 13:02:15 UTC,view,31952,2144415924256506007,,panasonic,259.81,1515915625520242866,YGVf34ihXZ
2020-09-27 13:02:36 UTC,view,1843507,2144415923207929981,auto.accessories.player,pioneer,153.83,1515915625520242923,d9xyejVPza
2020-09-27 13:02:40 UTC,view,876456,2144415922528452715,electronics.telephone,sirius,10.03,1515915625520243195,IyVuJptiiK
2020-09-27 13:03:17 UTC,view,1843507,2144415923207929981,auto.accessories.player,pioneer,153.83,1515915625520242923,d9xyejVPza
2020-09-27 13:03:21 UTC,view,168155,2144415923535085701,,transcend,134.29,1515915625517931173,4ppVFkOB1S
2020-09-27 13:03:32 UTC,view,1414333,2144415927049912542,electronics.video.tv,lg,365.79,1515915625399967097,gnlWb8f7gk
2020-09-27 13:03:56 UTC,view,863829,2144415938164818447,,,28.41,1515915625520241396,HWuEjjyOyK
2020-09-27 13:04:10 UTC,view,1652077,2144415922528452715,electronics.telephone,sirius,21.75,1515915625437092316,cTc8tvA2px
2020-09-27 13:04:58 UTC,view,3759465,2144415938164818447,,robiton,13.02,1515915625520243587,SBNtoO2Ahx
2020-09-27 13:05:50 UTC,view,474239,2144415923107266682,computers.peripherals.printer,hp,84.21,1515915625520238546,rYXrvzT2SG
2020-09-27 13:05:58 UTC,view,1586338,2144415926370435276,,blast,35.1,1515915625520037968,oXIzw5me0m
2020-09-27 13:06:10 UTC,cart,1586338,2144415926370435276,,blast,35.1,1515915625520037968,oXIzw5me0m
2020-09-27 13:06:29 UTC,view,916623,2144415950026310491,,,62.32,1515915625519695489,CbnJ1gzsls
2020-09-27 13:06:59 UTC,purchase,1586338,2144415926370435276,,blast,35.1,1515915625520037968,oXIzw5me0m
